contest_name,sequence,round,county,imprinted_id,status,reason
Routt County Commissioner - District 1,53,1,Routt,102-465-1,ok,
Routt County Commissioner - District 1,63,1,Routt,102-667-36,ok,
Routt County Commissioner - District 1,71,1,Routt,102-437-14,ok,
Routt County Commissioner - District 1,76,1,Routt,102-98-24,ok,
Routt County Commissioner - District 1,77,1,Routt,102-325-8,ok,
Routt County Commissioner - District 1,79,1,Routt,102-630-47,ok,
Routt County Commissioner - District 1,80,1,Routt,102-641-37,ok,
Routt County Commissioner - District 1,81,1,Routt,102-557-23,ok,
Routt County Commissioner - District 1,82,1,Routt,102-228-30,ok,
Routt County Commissioner - District 1,83,1,Routt,102-206-36,ok,
Routt County Commissioner - District 1,84,1,Routt,102-630-25,ok,
Routt County Commissioner - District 1,85,1,Routt,102-52-22,ok,
Routt County Commissioner - District 1,88,1,Routt,102-632-2,ok,
Routt County Commissioner - District 1,89,1,Routt,102-608-33,ok,
Routt County Commissioner - District 1,93,1,Routt,102-651-2,ok,
Routt County Commissioner - District 1,94,1,Routt,102-585-44,ok,
Routt County Commissioner - District 1,95,1,Routt,102-364-14,ok,
Routt County Commissioner - District 1,98,1,Routt,102-115-2,ok,
Routt County Commissioner - District 1,100,1,Routt,102-164-49,ok,
Routt County Commissioner - District 1,101,1,Routt,102-387-42,ok,
Routt County Commissioner - District 1,102,1,Routt,102-214-24,ok,
Routt County Commissioner - District 1,104,1,Routt,102-342-4,ok,
Routt County Commissioner - District 1,106,1,Routt,102-639-40,ok,
Routt County Commissioner - District 1,107,1,Routt,102-653-16,ok,
Routt County Commissioner - District 1,110,1,Routt,102-362-38,ok,
Routt County Commissioner - District 1,113,1,Routt,102-36-24,ok,
Routt County Commissioner - District 1,114,1,Routt,102-63-22,ok,
Routt County Commissioner - District 1,115,1,Routt,102-372-23,ok,
Routt County Commissioner - District 1,116,1,Routt,102-142-19,ok,
Routt County Commissioner - District 1,117,1,Routt,102-91-42,ok,
Routt County Commissioner - District 1,118,1,Routt,102-446-20,ok,
Routt County Commissioner - District 1,119,1,Routt,102-340-17,ok,
Routt County Commissioner - District 1,121,1,Routt,102-413-46,ok,
Routt County Commissioner - District 1,122,1,Routt,102-45-46,ok,
Routt County Commissioner - District 1,125,1,Routt,102-473-22,ok,
Routt County Commissioner - District 1,128,1,Routt,102-611-30,ok,
Routt County Commissioner - District 1,130,1,Routt,102-121-31,ok,
Routt County Commissioner - District 1,133,1,Routt,102-333-34,ok,
Routt County Commissioner - District 1,134,1,Routt,102-82-19,ok,
Routt County Commissioner - District 1,135,1,Routt,102-284-30,ok,
Routt County Commissioner - District 1,136,1,Routt,102-107-6,ok,
Routt County Commissioner - District 1,137,1,Routt,102-290-44,ok,
Routt County Commissioner - District 1,138,1,Routt,102-531-26,ok,
Routt County Commissioner - District 1,139,1,Routt,102-47-31,ok,
Routt County Commissioner - District 1,140,1,Routt,102-231-24,ok,
Routt County Commissioner - District 1,141,1,Routt,102-281-28,ok,
Routt County Commissioner - District 1,143,1,Routt,102-278-17,ok,
Routt County Commissioner - District 1,145,1,Routt,102-302-40,ok,
Routt County Commissioner - District 1,146,1,Routt,102-404-12,ok,
Routt County Commissioner - District 1,149,1,Routt,102-582-46,ok,
Routt County Commissioner - District 1,150,1,Routt,102-47-5,ok,
Routt County Commissioner - District 1,153,1,Routt,102-489-2,ok,
Routt County Commissioner - District 1,154,1,Routt,102-518-26,ok,
Routt County Commissioner - District 1,155,1,Routt,102-505-29,ok,
Routt County Commissioner - District 1,156,1,Routt,102-222-37,ok,
Routt County Commissioner - District 1,157,1,Routt,102-514-50,ok,
Routt County Commissioner - District 1,158,1,Routt,102-111-2,ok,
Routt County Commissioner - District 1,159,1,Routt,102-37-48,ok,
Routt County Commissioner - District 1,160,1,Routt,102-182-14,ok,
Routt County Commissioner - District 1,161,1,Routt,102-219-2,ok,
Routt County Commissioner - District 1,162,1,Routt,102-130-38,ok,
Routt County Commissioner - District 1,167,1,Routt,102-561-30,ok,
Routt County Commissioner - District 1,169,1,Routt,102-125-41,ok,
Routt County Commissioner - District 1,171,1,Routt,102-611-26,ok,
Routt County Commissioner - District 1,172,1,Routt,102-162-25,ok,
Routt County Commissioner - District 1,173,1,Routt,102-525-22,ok,
Routt County Commissioner - District 1,175,1,Routt,102-176-48,ok,
Saguache County Commissioner District 1,1,1,Saguache,102-55-3,ok,
Saguache County Commissioner District 1,2,1,Saguache,102-67-12,ok,
Saguache County Commissioner District 1,3,1,Saguache,102-130-4,ok,
Saguache County Commissioner District 1,4,1,Saguache,102-14-21,ok,
Saguache County Commissioner District 1,5,1,Saguache,102-106-7,ok,
Saguache County Commissioner District 1,6,1,Saguache,102-137-6,ok,
Saguache County Commissioner District 1,7,1,Saguache,102-2-23,ok,
Saguache County Commissioner District 1,8,1,Saguache,102-59-11,ok,
Saguache County Commissioner District 1,9,1,Saguache,102-54-19,ok,
Saguache County Commissioner District 1,10,1,Saguache,102-115-14,ok,
Saguache County Commissioner District 1,11,1,Saguache,102-11-14,ok,
Saguache County Commissioner District 1,12,1,Saguache,102-124-20,ok,
Saguache County Commissioner District 1,13,1,Saguache,102-103-7,ok,
Saguache County Commissioner District 1,14,1,Saguache,102-87-6,ok,
Saguache County Commissioner District 1,15,1,Saguache,102-26-8,ok,
Saguache County Commissioner District 1,16,1,Saguache,102-20-2,ok,
Saguache County Commissioner District 1,17,1,Saguache,102-45-22,ok,
Saguache County Commissioner District 1,18,1,Saguache,102-11-4,ok,
Saguache County Commissioner District 1,19,1,Saguache,102-37-23,ok,
Saguache County Commissioner District 1,20,1,Saguache,102-76-1,ok,
Saguache County Commissioner District 1,21,1,Saguache,102-129-3,ok,
Saguache County Commissioner District 1,22,1,Saguache,102-114-18,ok,
Saguache County Commissioner District 1,23,1,Saguache,102-133-3,ok,
Saguache County Commissioner District 1,24,1,Saguache,102-121-10,ok,
Saguache County Commissioner District 1,25,1,Saguache,102-95-2,ok,
Saguache County Commissioner District 1,26,1,Saguache,102-128-24,ok,
Saguache County Commissioner District 1,27,1,Saguache,102-3-5,ok,
Saguache County Commissioner District 1,28,1,Saguache,102-58-22,ok,
Saguache County Commissioner District 1,29,1,Saguache,102-16-24,ok,
Saguache County Commissioner District 1,30,1,Saguache,102-45-1,ok,
Saguache County Commissioner District 1,31,1,Saguache,102-115-2,ok,
Saguache County Commissioner District 1,33,1,Saguache,102-80-20,ok,
Saguache County Commissioner District 1,34,1,Saguache,102-12-15,ok,
Saguache County Commissioner District 1,36,1,Saguache,102-51-19,ok,
Saguache County Commissioner District 1,37,1,Saguache,102-113-20,ok,
Saguache County Commissioner District 1,38,1,Saguache,102-94-22,ok,
Saguache County Commissioner District 1,39,1,Saguache,102-73-20,ok,
Saguache County Commissioner District 1,40,1,Saguache,102-13-7,ok,
Saguache County Commissioner District 1,41,1,Saguache,102-78-19,ok,
Saguache County Commissioner District 1,42,1,Saguache,102-17-4,ok,
Saguache County Commissioner District 1,43,1,Saguache,102-136-12,ok,
Saguache County Commissioner District 1,44,1,Saguache,102-51-19,ok,
Saguache County Commissioner District 1,45,1,Saguache,102-48-23,ok,
Saguache County Commissioner District 1,46,1,Saguache,102-42-7,ok,
Saguache County Commissioner District 1,47,1,Saguache,102-20-22,ok,
Saguache County Commissioner District 1,48,1,Saguache,102-52-3,ok,
Saguache County Commissioner District 1,49,1,Saguache,102-6-12,ok,
Saguache County Commissioner District 1,50,1,Saguache,102-35-14,ok,
Saguache County Commissioner District 1,51,1,Saguache,102-118-25,ok,
Saguache County Commissioner District 1,52,1,Saguache,102-131-25,ok,
Saguache County Commissioner District 1,53,1,Saguache,102-114-17,ok,
Saguache County Commissioner District 1,54,1,Saguache,102-72-10,ok,
Saguache County Commissioner District 1,55,1,Saguache,102-4-3,ok,
Saguache County Commissioner District 1,56,1,Saguache,102-37-17,ok,
Saguache County Commissioner District 1,57,1,Saguache,102-77-3,ok,
Saguache County Commissioner District 1,58,1,Saguache,102-11-8,ok,
Saguache County Commissioner District 1,59,1,Saguache,102-78-5,ok,
Saguache County Commissioner District 1,60,1,Saguache,102-51-1,ok,
Saguache County Commissioner District 1,61,1,Saguache,102-20-22,ok,
Saguache County Commissioner District 1,62,1,Saguache,102-83-7,ok,
Saguache County Commissioner District 1,63,1,Saguache,102-39-4,ok,
Saguache County Commissioner District 1,64,1,Saguache,102-52-9,ok,
Saguache County Commissioner District 1,65,1,Saguache,102-81-8,ok,
Saguache County Commissioner District 1,66,1,Saguache,102-9-21,ok,
Saguache County Commissioner District 1,67,1,Saguache,102-22-5,ok,
Saguache County Commissioner District 1,68,1,Saguache,102-100-1,ok,
Saguache County Commissioner District 1,69,1,Saguache,102-23-22,ok,
Saguache County Commissioner District 1,70,1,Saguache,102-48-24,ok,
Saguache County Commissioner District 1,71,1,Saguache,102-82-22,ok,
Saguache County Commissioner District 1,72,1,Saguache,102-114-25,ok,
Saguache County Commissioner District 1,73,1,Saguache,102-68-18,ok,
Saguache County Commissioner District 1,74,1,Saguache,102-96-25,ok,
Saguache County Commissioner District 1,75,1,Saguache,102-136-9,ok,
Saguache County Commissioner District 1,76,1,Saguache,102-29-20,ok,
Saguache County Commissioner District 1,77,1,Saguache,102-1-10,ok,
Saguache County Commissioner District 1,78,1,Saguache,102-90-15,ok,
Saguache County Commissioner District 1,79,1,Saguache,102-57-19,ok,
Saguache County Commissioner District 1,80,1,Saguache,102-122-8,ok,
Saguache County Commissioner District 1,81,1,Saguache,102-29-4,ok,
Saguache County Commissioner District 1,82,1,Saguache,102-85-4,ok,
Saguache County Commissioner District 1,83,1,Saguache,102-11-19,ok,
Saguache County Commissioner District 1,84,1,Saguache,102-133-12,ok,
Saguache County Commissioner District 1,85,1,Saguache,102-131-21,ok,
Saguache County Commissioner District 1,86,1,Saguache,102-53-9,ok,
Saguache County Commissioner District 1,87,1,Saguache,102-118-3,ok,
Saguache County Commissioner District 1,88,1,Saguache,102-85-17,ok,
Saguache County Commissioner District 1,89,1,Saguache,102-44-11,ok,
Saguache County Commissioner District 1,90,1,Saguache,102-118-7,ok,
Saguache County Commissioner District 1,91,1,Saguache,102-64-14,ok,
Saguache County Commissioner District 1,92,1,Saguache,102-123-17,ok,
Saguache County Commissioner District 1,93,1,Saguache,102-19-15,ok,
Saguache County Commissioner District 1,94,1,Saguache,102-2-7,ok,
Saguache County Commissioner District 1,95,1,Saguache,102-84-25,ok,
Saguache County Commissioner District 1,96,1,Saguache,102-102-19,ok,
Saguache County Commissioner District 1,97,1,Saguache,102-67-18,ok,
Saguache County Commissioner District 1,98,1,Saguache,102-70-6,ok,
Saguache County Commissioner District 1,99,1,Saguache,102-24-17,ok,
Saguache County Commissioner District 1,100,1,Saguache,102-120-8,ok,
Saguache County Commissioner District 1,101,1,Saguache,102-67-7,ok,
Saguache County Commissioner District 1,102,1,Saguache,102-137-12,ok,
Saguache County Commissioner District 1,103,1,Saguache,102-43-17,ok,
Saguache County Commissioner District 1,104,1,Saguache,102-98-2,ok,
Saguache County Commissioner District 1,105,1,Saguache,102-27-2,ok,
Saguache County Commissioner District 1,106,1,Saguache,102-40-24,ok,
Saguache County Commissioner District 1,107,1,Saguache,102-45-8,ok,
Saguache County Commissioner District 1,108,1,Saguache,102-79-20,ok,
Saguache County Commissioner District 1,109,1,Saguache,102-91-1,ok,
Saguache County Commissioner District 1,110,1,Saguache,102-132-17,ok,
Saguache County Commissioner District 1,111,1,Saguache,102-57-23,ok,
Saguache County Commissioner District 1,112,1,Saguache,102-44-19,ok,
Saguache County Commissioner District 1,113,1,Saguache,102-112-24,ok,
Saguache County Commissioner District 1,114,1,Saguache,102-96-13,ok,
Saguache County Commissioner District 1,115,1,Saguache,102-29-14,ok,
Saguache County Commissioner District 1,116,1,Saguache,102-49-1,ok,
Saguache County Commissioner District 1,117,1,Saguache,102-102-1,ok,
Saguache County Commissioner District 1,119,1,Saguache,102-42-3,ok,
Saguache County Commissioner District 1,120,1,Saguache,102-89-2,ok,
Saguache County Commissioner District 1,121,1,Saguache,102-35-2,ok,
Saguache County Commissioner District 1,122,1,Saguache,102-91-11,ok,
State Representative - District 10,1,1,Boulder,101-218-48,ok,
State Representative - District 10,2,1,Boulder,103-43-184,ok,
State Representative - District 10,3,1,Boulder,109-7-177,ok,
State Representative - District 10,4,1,Boulder,110-4-114,ok,
State Representative - District 10,5,1,Boulder,107-58-142,ok,
State Representative - District 10,6,1,Boulder,106-62-70,ok,
State Representative - District 10,8,1,Boulder,106-14-110,ok,
State Representative - District 10,9,1,Boulder,102-8-162,ok,
State Representative - District 10,10,1,Boulder,107-15-18,ok,
State Representative - District 10,11,1,Boulder,106-56-14,ok,
State Representative - District 10,12,1,Boulder,106-141-36,ok,
State Representative - District 10,13,1,Boulder,103-35-56,ok,
State Representative - District 10,15,1,Boulder,107-110-27,ok,
State Representative - District 10,16,1,Boulder,107-46-104,ok,
State Representative - District 10,17,1,Boulder,107-105-41,ok,
State Representative - District 10,18,1,Boulder,103-54-121,ok,
State Representative - District 10,19,1,Boulder,103-177-36,ok,
State Representative - District 10,20,1,Boulder,106-62-128,ok,
State Representative - District 10,22,1,Boulder,101-298-28,ok,
State Representative - District 10,23,1,Boulder,103-186-21,ok,
State Representative - District 10,24,1,Boulder,102-14-64,ok,
State Representative - District 10,26,1,Boulder,109-31-65,ok,
State Representative - District 10,27,1,Boulder,101-291-134,ok,
State Representative - District 10,28,1,Boulder,103-17-121,ok,
State Representative - District 10,29,1,Boulder,102-81-86,ok,
State Representative - District 10,30,1,Boulder,101-267-78,ok,
State Representative - District 10,31,1,Boulder,105-92-97,ok,
State Representative - District 10,32,1,Boulder,105-62-17,ok,
State Representative - District 10,33,1,Boulder,104-112-85,ok,
State Representative - District 10,34,1,Boulder,102-133-135,ok,
State Representative - District 10,35,1,Boulder,101-61-88,ok,
State Representative - District 10,36,1,Boulder,107-59-9,ok,
State Representative - District 10,38,1,Boulder,109-42-196,ok,
State Representative - District 10,39,1,Boulder,106-79-122,ok,
State Representative - District 10,40,1,Boulder,106-102-21,ok,
State Representative - District 10,42,1,Boulder,103-93-57,ok,
State Representative - District 10,43,1,Boulder,103-7-81,ok,
State Representative - District 10,44,1,Boulder,103-175-140,ok,
State Representative - District 10,45,1,Boulder,101-216-60,ok,
State Representative - District 10,46,1,Boulder,106-152-105,ok,
State Representative - District 10,47,1,Boulder,105-118-21,ok,
State Representative - District 10,49,1,Boulder,101-215-165,ok,
State Representative - District 10,50,1,Boulder,108-23-137,ok,
State Representative - District 10,51,1,Boulder,110-98-184,ok,
State Representative - District 10,52,1,Boulder,102-64-104,ok,
State Representative - District 10,53,1,Boulder,105-139-109,ok,
State Representative - District 10,54,1,Boulder,103-53-189,ok,
State Representative - District 10,55,1,Boulder,108-84-206,ok,
State Representative - District 10,56,1,Boulder,109-51-151,ok,
State Representative - District 10,57,1,Boulder,101-277-190,ok,
State Representative - District 10,59,1,Boulder,102-4-122,ok,
State Representative - District 10,60,1,Boulder,104-53-32,ok,
State Representative - District 10,61,1,Boulder,108-70-282,ok,
State Representative - District 10,62,1,Boulder,109-56-193,ok,
State Representative - District 10,63,1,Boulder,101-62-61,ok,
State Representative - District 10,64,1,Boulder,101-122-48,ok,
State Representative - District 10,65,1,Boulder,101-384-177,ok,
State Representative - District 10,66,1,Boulder,102-196-138,ok,
State Representative - District 10,67,1,Boulder,105-87-14,ok,
State Representative - District 10,68,1,Boulder,104-113-190,ok,
State Representative - District 10,69,1,Boulder,101-82-156,ok,
State Representative - District 10,71,1,Boulder,105-127-198,ok,
State Representative - District 10,72,1,Boulder,101-324-297,ok,
State Representative - District 10,73,1,Boulder,108-25-73,ok,
State Representative - District 10,74,1,Boulder,103-158-86,ok,
State Representative - District 10,75,1,Boulder,105-182-143,ok,
State Representative - District 10,76,1,Boulder,103-155-137,ok,
State Representative - District 10,77,1,Boulder,107-136-99,ok,
State Representative - District 10,78,1,Boulder,102-54-186,ok,
State Representative - District 10,79,1,Boulder,106-39-162,ok,
State Representative - District 10,80,1,Boulder,107-84-51,ok,
State Representative - District 10,81,1,Boulder,107-50-184,ok,
State Representative - District 10,82,1,Boulder,110-5-134,ok,
State Representative - District 10,83,1,Boulder,105-136-68,ok,
State Representative - District 10,84,1,Boulder,102-327-33,ok,
State Representative - District 10,85,1,Boulder,110-158-11,ok,
State Representative - District 10,86,1,Boulder,101-384-61,ok,
State Representative - District 10,87,1,Boulder,108-48-34,ok,
State Representative - District 10,88,1,Boulder,110-21-84,ok,
State Representative - District 10,89,1,Boulder,106-145-69,ok,
State Representative - District 10,90,1,Boulder,110-67-185,ok,
State Representative - District 10,91,1,Boulder,101-40-139,ok,
State Representative - District 10,92,1,Boulder,107-6-22,ok,
State Representative - District 10,93,1,Boulder,106-79-21,ok,
State Representative - District 10,94,1,Boulder,102-265-92,ok,
State Representative - District 10,95,1,Boulder,107-135-46,ok,
State Representative - District 10,96,1,Boulder,102-130-162,ok,
State Representative - District 10,97,1,Boulder,103-2-21,ok,
State Representative - District 10,98,1,Boulder,108-47-148,ok,
State Representative - District 10,99,1,Boulder,103-58-2,ok,
State Representative - District 10,100,1,Boulder,108-60-46,ok,
State Representative - District 10,101,1,Boulder,110-112-57,ok,
State Representative - District 10,102,1,Boulder,101-280-116,ok,
State Representative - District 10,103,1,Boulder,109-75-6,ok,
State Representative - District 10,104,1,Boulder,102-333-12,ok,
State Representative - District 10,105,1,Boulder,104-36-128,ok,
State Representative - District 10,106,1,Boulder,101-219-33,ok,
Teller County Ballot Question 1A,48,1,Teller,102-699-18,ok,
Town of Springfield Ballot Issue 2A,2,1,Baca,102-25-20,ok,
Town of Springfield Ballot Issue 2A,3,1,Baca,102-1-4,ok,
Town of Springfield Ballot Issue 2A,4,1,Baca,102-9-4,ok,
Town of Springfield Ballot Issue 2A,5,1,Baca,102-55-22,ok,
Town of Springfield Ballot Issue 2A,6,1,Baca,102-22-8,ok,
Town of Springfield Ballot Issue 2A,7,1,Baca,102-9-13,ok,
Town of Springfield Ballot Issue 2A,8,1,Baca,102-37-10,ok,
Town of Springfield Ballot Issue 2A,10,1,Baca,102-62-20,ok,
Town of Springfield Ballot Issue 2A,15,1,Baca,102-9-2,ok,
Town of Springfield Ballot Issue 2A,16,1,Baca,102-50-2,ok,
Town of Springfield Ballot Issue 2A,17,1,Baca,102-33-11,ok,
Town of Springfield Ballot Issue 2A,19,1,Baca,102-84-24,ok,
Town of Springfield Ballot Issue 2A,21,1,Baca,102-53-21,ok,
Town of Springfield Ballot Issue 2A,22,1,Baca,102-37-18,ok,
Town of Springfield Ballot Issue 2A,23,1,Baca,102-31-21,ok,
Town of Springfield Ballot Issue 2A,24,1,Baca,102-84-5,ok,
Town of Springfield Ballot Issue 2A,25,1,Baca,102-34-14,ok,
Town of Springfield Ballot Issue 2A,26,1,Baca,102-20-12,ok,
Town of Springfield Ballot Issue 2A,32,1,Baca,102-54-11,ok,
Town of Springfield Ballot Issue 2A,34,1,Baca,102-49-21,ok,
Town of Springfield Ballot Issue 2A,35,1,Baca,102-6-8,ok,
Town of Springfield Ballot Issue 2A,36,1,Baca,102-1-1,ok,
Town of Springfield Ballot Issue 2A,37,1,Baca,102-32-21,ok,
Town of Springfield Ballot Issue 2A,38,1,Baca,102-29-6,ok,
Town of Springfield Ballot Issue 2A,40,1,Baca,102-72-8,ok,
Town of Springfield Ballot Issue 2A,41,1,Baca,102-9-21,ok,
Town of Springfield Ballot Issue 2A,42,1,Baca,102-25-17,ok,
Town of Springfield Ballot Issue 2A,43,1,Baca,102-81-18,ok,
Town of Springfield Ballot Issue 2A,46,1,Baca,102-81-14,ok,
Town of Springfield Ballot Issue 2A,48,1,Baca,102-32-14,ok,
Town of Springfield Ballot Issue 2A,51,1,Baca,102-52-11,ok,
Town of Springfield Ballot Issue 2A,54,1,Baca,102-34-3,ok,
Town of Springfield Ballot Issue 2A,55,1,Baca,102-13-2,ok,
Town of Springfield Ballot Issue 2A,57,1,Baca,102-5-2,ok,
Town of Springfield Ballot Issue 2A,58,1,Baca,102-85-24,ok,
Town of Springfield Ballot Issue 2A,59,1,Baca,102-11-15,ok,
Town of Springfield Ballot Issue 2A,60,1,Baca,102-9-22,ok,
Town of Springfield Ballot Issue 2A,61,1,Baca,102-17-25,ok,
Town of Springfield Ballot Issue 2A,62,1,Baca,102-55-19,ok,
Town of Springfield Ballot Issue 2A,63,1,Baca,102-30-9,ok,
Town of Springfield Ballot Issue 2A,64,1,Baca,102-75-18,ok,
Town of Springfield Ballot Issue 2A,66,1,Baca,102-64-21,ok,
Town of Springfield Ballot Issue 2A,67,1,Baca,102-16-13,ok,
Town of Springfield Ballot Issue 2A,68,1,Baca,102-6-17,ok,
Town of Springfield Ballot Issue 2A,69,1,Baca,102-26-18,ok,
Town of Springfield Ballot Issue 2A,74,1,Baca,102-16-19,ok,
Town of Springfield Ballot Issue 2A,75,1,Baca,102-7-11,ok,
Town of Springfield Ballot Issue 2A,76,1,Baca,102-39-10,ok,
Town of Springfield Ballot Issue 2A,77,1,Baca,102-7-23,ok,
Town of Springfield Ballot Issue 2A,78,1,Baca,102-38-21,ok,
Town of Springfield Ballot Issue 2A,79,1,Baca,102-77-9,ok,
Town of Springfield Ballot Issue 2A,80,1,Baca,102-32-5,ok,
Town of Springfield Ballot Issue 2A,81,1,Baca,102-26-10,ok,
Town of Springfield Ballot Issue 2A,84,1,Baca,102-88-18,ok,
Town of Springfield Ballot Issue 2A,85,1,Baca,102-39-15,ok,
Town of Springfield Ballot Issue 2A,87,1,Baca,102-50-6,ok,
Town of Springfield Ballot Issue 2A,90,1,Baca,102-76-15,ok,
Town of Springfield Ballot Issue 2A,91,1,Baca,102-77-16,ok,
Town of Springfield Ballot Issue 2A,92,1,Baca,102-12-23,ok,
